Teste,Year,Month,Day,Time,Amount,Merchant Name,Is Fraud?,Swipe Transaction,Online Transaction,Chip Transaction
5097,2014,9,7,1683317700.0,31.1,838425044734233142,No,True,False,False
5098,2014,9,8,1683277800.0,158.09,4060646732831064559,No,True,False,False
5099,2014,9,11,1683278700.0,96.1,-727612092139916043,No,True,False,False
5100,2014,9,15,1683277740.0,105.71,5817218446178736267,No,True,False,False
5101,2014,9,16,1683280680.0,36.66,-727612092139916043,No,True,False,False
5102,2014,9,18,1683274560.0,123.89,1913477460590765860,No,True,False,False
5103,2014,9,20,1683279000.0,44.86,-34551508091458520,No,True,False,False
5104,2014,9,20,1683315360.0,34.28,4241336128694185533,No,False,True,False
5105,2014,9,22,1683306840.0,3.42,4060646732831064559,No,True,False,False
5106,2014,9,23,1683328380.0,66.79,-1605794445852049456,No,True,False,False
5107,2014,9,24,1683325080.0,6.94,2027553650310142703,No,True,False,False
5108,2014,9,25,1683292980.0,60.66,3952145593743244256,No,True,False,False
5109,2014,9,25,1683318720.0,3.65,-2042049018365856408,No,False,True,False
5110,2014,9,26,1683278100.0,188.0,-245178307025547046,No,True,False,False
5111,2014,9,27,1683303060.0,99.77,7945328079774550558,No,True,False,False
5112,2014,10,1,1683314820.0,19.05,1913477460590765860,No,True,False,False
5113,2014,10,3,1683279000.0,25.64,-727612092139916043,No,True,False,False
5114,2014,10,3,1683280920.0,150.59,-34551508091458520,No,True,False,False
5115,2014,10,4,1683278640.0,134.57,-727612092139916043,No,True,False,False
5116,2014,10,5,1683278400.0,121.83,2027553650310142703,No,True,False,False
5117,2014,10,5,1683291180.0,72.15,-3345936507911876459,No,True,False,False
5118,2014,10,7,1683279180.0,7.07,5817218446178736267,No,True,False,False
5119,2014,10,8,1683302520.0,-88.0,2027553650310142703,No,True,False,False
5120,2014,10,8,1683303480.0,62.2,2027553650310142703,No,True,False,False
5121,2014,10,8,1683303900.0,88.0,2027553650310142703,No,True,False,False
5122,2014,10,9,1683328080.0,64.64,-5023497618971072366,No,True,False,False
5123,2014,10,10,1683277740.0,45.18,4060646732831064559,No,True,False,False
5124,2014,10,10,1683278340.0,154.5,5817218446178736267,No,True,False,False
5125,2014,10,10,1683327780.0,72.73,-5023497618971072366,No,True,False,False
5126,2014,10,12,1683278160.0,89.15,4060646732831064559,No,True,False,False
5127,2014,10,13,1683280980.0,59.36,-5475680618560174533,No,True,False,False
5128,2014,10,16,1683277800.0,36.62,5817218446178736267,No,True,False,False
5129,2014,10,19,1683306840.0,1198.55,1675441676719009369,No,True,False,False
5130,2014,10,21,1683306660.0,4.53,4060646732831064559,No,True,False,False
5131,2014,10,25,1683303600.0,11.0,-727612092139916043,No,True,False,False
5132,2014,10,26,1683277320.0,134.64,-7421093378627544099,No,False,True,False
5133,2014,10,26,1683280020.0,39.0,-5475680618560174533,No,True,False,False
5134,2014,10,27,1683277620.0,132.65,-34551508091458520,No,True,False,False
5135,2014,10,27,1683279180.0,33.64,-5475680618560174533,No,True,False,False
5136,2014,10,27,1683290640.0,65.32,-3345936507911876459,No,True,False,False
5137,2014,11,1,1683330180.0,83.64,-5023497618971072366,No,True,False,False
5138,2014,11,1,1683330540.0,87.28,-5023497618971072366,No,True,False,False
5139,2014,11,6,1683279840.0,42.39,-34551508091458520,No,True,False,False
5140,2014,11,9,1683282660.0,29.29,4060646732831064559,No,True,False,False
5141,2014,11,12,1683325680.0,16.64,3527213246127876953,No,True,False,False
5142,2014,11,14,1683328860.0,76.59,-1605794445852049456,No,True,False,False
5143,2014,11,15,1683303360.0,81.0,-1288082279022882052,No,True,False,False
5144,2014,11,15,1683303420.0,64.16,-1288082279022882052,No,True,False,False
5145,2014,11,15,1683303660.0,12.38,-727612092139916043,No,True,False,False
5146,2014,11,15,1683303900.0,-81.0,-1288082279022882052,No,True,False,False
5147,2014,11,17,1683277260.0,108.8,-34551508091458520,No,True,False,False
5148,2014,11,17,1683278760.0,46.56,-5475680618560174533,No,True,False,False
5149,2014,11,17,1683306420.0,3.39,2027553650310142703,No,True,False,False
5150,2014,11,25,1683278700.0,39.8,-727612092139916043,No,True,False,False
5151,2014,11,28,1683280320.0,39.74,-34551508091458520,No,True,False,False
5152,2014,11,29,1683294300.0,24.61,-86825621511712373,No,True,False,False
5153,2014,12,1,1683280380.0,45.89,-34551508091458520,No,True,False,False
5154,2014,12,1,1683305400.0,5.22,2027553650310142703,No,True,False,False
5155,2014,12,2,1683302820.0,14.08,-727612092139916043,No,True,False,False
5156,2014,12,4,1683277200.0,143.45,-727612092139916043,No,True,False,False
5157,2014,12,6,1683302400.0,60.71,-7421093378627544099,No,False,True,False
5158,2014,12,11,1683291060.0,40.66,2910328604019547969,No,True,False,False
5159,2014,12,12,1683304140.0,11.47,-5023497618971072366,No,True,False,False
5160,2014,12,13,1683281760.0,30.24,-5475680618560174533,No,True,False,False
5161,2014,12,16,1683306840.0,3.3,2027553650310142703,No,True,False,False
5162,2014,12,20,1683329160.0,65.61,-2241979537006931381,No,True,False,False
5163,2014,12,20,1683330300.0,99.49,4751695835751691036,No,True,False,False
5164,2014,12,21,1683303360.0,10.38,2027553650310142703,No,True,False,False
5165,2014,12,29,1683315900.0,107.23,-5904116920141006298,No,True,False,False
5166,2014,12,30,1683277260.0,143.24,2027553650310142703,No,True,False,False
5167,2014,12,31,1683290820.0,45.67,3952145593743244256,No,True,False,False
5168,2015,1,1,1683320040.0,6.05,-2042049018365856408,No,False,True,False
5169,2015,1,4,1683276180.0,44.36,4060646732831064559,No,False,False,True
5170,2015,1,4,1683281640.0,129.16,3527213246127876953,No,False,False,True
5171,2015,1,6,1683279300.0,54.03,-5475680618560174533,No,False,False,True
5172,2015,1,7,1683280500.0,37.95,5817218446178736267,No,False,False,True
5173,2015,1,7,1683303060.0,11.4,-1605794445852049456,No,True,False,False
5174,2015,1,8,1683302460.0,5.05,-245178307025547046,No,False,False,True
5175,2015,1,12,1683335760.0,29.96,-5413376491460213491,No,False,False,True
5176,2015,1,14,1683297600.0,38.6,1913477460590765860,No,False,False,True
5177,2015,1,14,1683305580.0,7.05,-727612092139916043,No,False,False,True
5178,2015,1,16,1683304680.0,68.11,1878448597312197393,No,False,False,True
5179,2015,1,16,1683315540.0,66.3,3414527459579106770,No,False,False,True
5180,2015,1,21,1683280500.0,35.8,-34551508091458520,No,False,False,True
5181,2015,1,23,1683333720.0,27.79,-5413376491460213491,No,False,False,True
5182,2015,1,24,1683303960.0,12.31,-727612092139916043,No,False,False,True
5183,2015,1,24,1683304200.0,98.0,2027553650310142703,No,False,False,True
5184,2015,1,24,1683305460.0,-98.0,2027553650310142703,No,False,False,True
5185,2015,1,24,1683305940.0,59.29,2027553650310142703,No,False,False,True
5186,2015,1,26,1683278280.0,160.0,-4282466774399734331,No,False,False,True
5187,2015,1,27,1683280440.0,42.69,-727612092139916043,No,False,False,True
5188,2015,1,29,1683280680.0,28.27,-5475680618560174533,No,False,False,True
5189,2015,2,2,1683324420.0,6.98,7035602569409149834,No,False,True,False
5190,2015,2,8,1683278040.0,133.57,1913477460590765860,No,False,False,True
5191,2015,2,9,1683298620.0,1.53,-6571010470072147219,No,False,False,True
5192,2015,2,11,1683278940.0,87.91,-5162038175624867091,No,False,False,True
5193,2015,2,15,1683278760.0,120.1,5817218446178736267,No,False,False,True
5194,2015,2,16,1683284400.0,40.72,5445101915276107289,No,True,False,False
5195,2015,2,22,1683280020.0,25.24,4060646732831064559,No,False,False,True
5196,2015,2,22,1683320220.0,6.75,-2042049018365856408,No,False,True,False
5197,2015,2,23,1683280500.0,36.9,-727612092139916043,No,False,False,True
5198,2015,3,1,1683279780.0,38.08,5817218446178736267,No,False,False,True
5199,2015,3,2,1683279000.0,27.58,-34551508091458520,No,False,False,True
5200,2015,3,2,1683303120.0,14.11,-1605794445852049456,No,True,False,False
5201,2015,3,5,1683282240.0,40.99,-34551508091458520,No,False,False,True
5202,2015,3,9,1683279480.0,30.93,4060646732831064559,No,False,False,True
5203,2015,3,16,1683317040.0,5.96,-2042049018365856408,No,False,True,False
5204,2015,3,18,1683302700.0,8.15,-5023497618971072366,No,False,False,True
5205,2015,3,19,1683278220.0,41.88,4060646732831064559,No,False,False,True
5206,2015,3,22,1683278880.0,85.66,7035602569409149834,No,False,True,False
5207,2015,3,24,1683277500.0,114.42,2027553650310142703,No,False,False,True
5208,2015,3,24,1683298500.0,1.66,6666504894937430109,No,False,False,True
5209,2015,3,25,1683320340.0,2.47,6455213054093379528,No,False,True,False
5210,2015,3,28,1683327900.0,71.52,-4500542936415012428,No,False,False,True
5211,2015,3,30,1683277380.0,43.31,-727612092139916043,No,False,False,True
5212,2015,3,31,1683277920.0,63.82,-245178307025547046,No,False,False,True
5213,2015,4,1,1683280320.0,49.55,5817218446178736267,No,False,False,True
5214,2015,4,2,1683281460.0,32.08,-5475680618560174533,No,False,False,True
5215,2015,4,3,1683280380.0,30.85,-727612092139916043,No,False,False,True
5216,2015,4,4,1683277980.0,152.92,-245178307025547046,No,False,False,True
5217,2015,4,4,1683278460.0,122.11,-245178307025547046,No,False,False,True
5218,2015,4,6,1683290460.0,151.48,7945328079774550558,No,False,False,True
5219,2015,4,9,1683316440.0,29.82,4241336128694185533,No,False,True,False
5220,2015,4,9,1683326760.0,45.38,-4241409341442030551,No,False,True,False
5221,2015,4,12,1683327780.0,61.04,-4500542936415012428,No,False,False,True
5222,2015,4,13,1683277500.0,122.18,2027553650310142703,No,False,False,True
5223,2015,4,15,1683279480.0,50.01,-5475680618560174533,No,False,False,True
5224,2015,4,17,1683278280.0,133.08,5817218446178736267,No,False,False,True
5225,2015,4,21,1683291540.0,56.91,4055257078481058705,No,False,False,True
5226,2015,4,22,1683290220.0,58.07,3952145593743244256,No,False,False,True
5227,2015,4,22,1683315180.0,24.91,4241336128694185533,No,False,True,False
5228,2015,4,27,1683276480.0,84.5,1913477460590765860,No,False,False,True
5229,2015,5,9,1683277800.0,122.33,-34551508091458520,No,False,False,True
5230,2015,5,12,1683279780.0,46.97,-34551508091458520,No,False,False,True
5231,2015,5,12,1683305580.0,63.7,3189517333335617109,No,False,False,True
5232,2015,5,14,1683277320.0,150.22,3527213246127876953,No,False,False,True
5233,2015,5,15,1683278940.0,137.12,-34551508091458520,No,False,False,True
5234,2015,5,16,1683280560.0,42.16,4060646732831064559,No,False,False,True
5235,2015,5,16,1683327060.0,49.78,-4241409341442030551,No,False,True,False
5236,2015,5,23,1683273600.0,120.48,-34551508091458520,No,False,False,True
5237,2015,5,23,1683333840.0,25.5,-6733168469687845480,No,True,False,False
5238,2015,5,24,1683330720.0,45.55,-2474135582844411583,No,False,False,True
5239,2015,5,30,1683303240.0,63.43,-1288082279022882052,No,False,False,True
5240,2015,5,30,1683303600.0,-93.0,-1288082279022882052,No,False,False,True
5241,2015,5,30,1683303780.0,93.0,-1288082279022882052,No,False,False,True
5242,2015,5,31,1683279720.0,15.93,5817218446178736267,No,False,False,True
5243,2015,6,2,1683278160.0,103.04,-727612092139916043,No,False,False,True
5244,2015,6,5,1683309000.0,135.23,2122301195314255670,No,True,False,False
5245,2015,6,6,1683280680.0,33.41,-727612092139916043,No,False,False,True
5246,2015,6,7,1683296160.0,27.08,-86825621511712373,No,False,False,True
5247,2015,6,8,1683328680.0,74.48,-1605794445852049456,No,True,False,False
5248,2015,6,11,1683279000.0,37.33,-727612092139916043,No,False,False,True
5249,2015,6,13,1683303900.0,12.95,-727612092139916043,No,False,False,True
5250,2015,6,19,1683290280.0,67.49,4055257078481058705,No,False,False,True
5251,2015,6,20,1683279600.0,36.79,4060646732831064559,No,False,False,True
5252,2015,6,20,1683319560.0,6.06,-521141999023077663,No,False,True,False
5253,2015,6,21,1683305700.0,66.88,-7421093378627544099,No,False,True,False
5254,2015,6,22,1683277920.0,47.07,5817218446178736267,No,False,False,True
5255,2015,6,24,1683277800.0,158.48,4060646732831064559,No,False,False,True
5256,2015,6,25,1683289560.0,43.45,7272219750676920057,No,False,True,False
5257,2015,6,29,1683277380.0,64.94,1913477460590765860,No,False,False,True
5258,2015,7,3,1683303120.0,10.47,4751695835751691036,No,False,False,True
5259,2015,7,3,1683329100.0,205.14,-3693650930986299431,No,False,False,True
5260,2015,7,5,1683279060.0,32.39,-5467922351692495955,No,False,False,True
5261,2015,7,7,1683278040.0,143.65,-245178307025547046,No,False,False,True
5262,2015,7,11,1683305220.0,64.12,5817218446178736267,No,False,False,True
5263,2015,7,11,1683329820.0,41.33,-9092677072201095172,No,False,True,False
5264,2015,7,15,1683280440.0,45.9,-727612092139916043,No,False,False,True
5265,2015,7,19,1683277680.0,28.07,4060646732831064559,No,False,False,True
5266,2015,7,22,1683320160.0,7.29,-521141999023077663,No,False,True,False
5267,2015,7,26,1683258240.0,28.35,6661973303171003879,No,False,False,True
5268,2015,7,26,1683330840.0,46.81,-2474135582844411583,No,False,False,True
5269,2015,7,28,1683315240.0,109.74,-3360331473322174717,No,False,False,True
5270,2015,7,29,1683275880.0,133.33,5817218446178736267,No,False,False,True
5271,2015,7,30,1683279780.0,119.09,-34551508091458520,No,False,False,True
5272,2015,7,31,1683328740.0,68.69,5205099864768539121,No,False,False,True
5273,2015,8,4,1683277980.0,87.59,-5467922351692495955,No,False,False,True
5274,2015,8,4,1683329040.0,83.19,5205099864768539121,No,False,False,True
5275,2015,8,8,1683303120.0,-52.0,2027553650310142703,No,False,False,True
5276,2015,8,8,1683303420.0,67.8,2027553650310142703,No,False,False,True
5277,2015,8,8,1683303960.0,52.0,2027553650310142703,No,False,False,True
5278,2015,8,12,1683303540.0,10.26,-5023497618971072366,No,False,False,True
5279,2015,8,13,1683302460.0,29.37,1799189980464955940,No,False,False,True
5280,2015,8,13,1683303540.0,65.0,1799189980464955940,No,False,False,True
5281,2015,8,13,1683303840.0,-65.0,1799189980464955940,No,False,False,True
5282,2015,8,15,1683283800.0,40.08,-5475680618560174533,No,False,False,True
5283,2015,8,16,1683303480.0,10.77,2027553650310142703,No,False,False,True
5284,2015,8,17,1683305220.0,9.74,2027553650310142703,No,False,False,True
5285,2015,8,22,1683278340.0,146.32,-727612092139916043,No,False,False,True
5286,2015,8,22,1683282660.0,31.2,-5475680618560174533,No,False,False,True
5287,2015,8,22,1683298920.0,1.49,6666504894937430109,No,False,False,True
5288,2015,8,24,1683277440.0,143.56,-34551508091458520,No,False,False,True
5289,2015,9,1,1683278160.0,92.25,-34551508091458520,No,False,False,True
5290,2015,9,1,1683319080.0,7.04,-2042049018365856408,No,False,True,False
5291,2015,9,4,1683277920.0,138.59,-34551508091458520,No,False,False,True
5292,2015,9,5,1683277620.0,140.0,-4282466774399734331,No,False,False,True
5293,2015,9,8,1683277380.0,111.53,-245178307025547046,No,False,False,True
5294,2015,9,9,1683278940.0,100.94,5817218446178736267,No,False,False,True
5295,2015,9,10,1683298020.0,1.51,-6571010470072147219,No,False,False,True
5296,2015,9,11,1683279000.0,119.02,-5467922351692495955,No,False,False,True
5297,2015,9,14,1683303240.0,5.92,-4500542936415012428,No,False,False,True
5298,2015,9,17,1683284820.0,41.37,7272219750676920057,No,False,True,False
5299,2015,9,17,1683333060.0,24.14,-6733168469687845480,No,True,False,False
5300,2015,9,20,1683279960.0,32.63,-727612092139916043,No,False,False,True
5301,2015,9,21,1683276900.0,51.33,3520220195726941342,No,False,False,True
5302,2015,9,22,1683302400.0,-72.0,2027553650310142703,No,False,False,True
5303,2015,9,22,1683303240.0,56.32,2027553650310142703,No,False,False,True
5304,2015,9,22,1683303660.0,72.0,2027553650310142703,No,False,False,True
5305,2015,9,22,1683329040.0,143.33,-3693650930986299431,No,False,False,True
5306,2015,9,26,1683279180.0,48.82,5817218446178736267,No,False,False,True
5307,2015,9,27,1683291360.0,61.41,3952145593743244256,No,False,False,True
5308,2015,9,27,1683315240.0,16.51,-86825621511712373,No,False,False,True
5309,2015,9,28,1683305520.0,9.35,-1605794445852049456,No,True,False,False
5310,2015,9,29,1683280500.0,40.02,4060646732831064559,No,False,False,True
5311,2015,10,2,1683332220.0,17.68,-6733168469687845480,No,True,False,False
5312,2015,10,3,1683292560.0,49.87,4055257078481058705,No,False,False,True
5313,2015,10,4,1683281580.0,28.64,-5475680618560174533,No,False,False,True
5314,2015,10,5,1683316680.0,115.42,-5149532407043754225,No,False,False,True
5315,2015,10,5,1683328260.0,73.42,-1605794445852049456,No,True,False,False
5316,2015,10,9,1683277260.0,145.24,1913477460590765860,No,False,False,True
5317,2015,10,12,1683277500.0,139.81,-727612092139916043,No,False,False,True
5318,2015,10,12,1683280320.0,40.05,-727612092139916043,No,False,False,True
5319,2015,10,14,1683278460.0,47.42,5817218446178736267,No,False,False,True
5320,2015,10,15,1683329700.0,44.29,-9092677072201095172,No,False,True,False
5321,2015,10,16,1683293520.0,2.07,-5475680618560174533,No,False,False,True
5322,2015,10,18,1683278640.0,186.95,1913477460590765860,No,False,False,True
5323,2015,10,20,1683290940.0,66.64,-3345936507911876459,No,False,False,True
5324,2015,10,21,1683302880.0,9.12,-5023497618971072366,No,False,False,True
5325,2015,10,22,1683278160.0,44.42,4060646732831064559,No,False,False,True
5326,2015,10,25,1683319200.0,7.36,-521141999023077663,No,False,True,False
5327,2015,10,28,1683277620.0,130.84,-34551508091458520,No,False,False,True
5328,2015,10,30,1683329640.0,64.92,-2474135582844411583,No,False,False,True
5329,2015,11,1,1683278220.0,139.32,1913477460590765860,No,False,False,True
5330,2015,11,2,1683303780.0,122.25,-9092677072201095172,No,False,True,False
