Amount,Use Chip,MCC,Has Chip,Merchant Latitude,Merchant Longitude,Month,Day of Week,Day,Hour,Distance to Merchant,Latitude,Longitude,Age,Is Fraud
345.0,0.0,3771.0,1.0,42.2422,-83.1807,6.0,3.0,20.0,17.0,383.3954643514907,40.31,-79.38,48.0,0.0
0.36,0.0,5814.0,1.0,40.2926,-79.4103,6.0,6.0,16.0,14.0,3.2165107877609778,40.31,-79.38,48.0,0.0
1.2,0.0,5541.0,1.0,40.2926,-79.4103,5.0,4.0,31.0,4.0,3.2165107877609778,40.31,-79.38,48.0,0.0
14.61,0.0,5411.0,1.0,40.1742,-79.5134,4.0,6.0,28.0,8.0,18.87380510069278,40.31,-79.38,48.0,0.0
13.98,0.0,5912.0,1.0,40.0275,-75.2242,4.0,2.0,17.0,8.0,354.47697685359424,40.31,-79.38,48.0,0.0
60.0,0.0,4829.0,1.0,40.7143,-79.7424,4.0,5.0,13.0,19.0,54.40254408316368,40.31,-79.38,48.0,0.0
-493.0,0.0,3389.0,1.0,37.42488662030914,-91.83121755030102,4.0,1.0,9.0,3.0,1123.5804019056466,40.31,-79.38,48.0,0.0
12.67,0.0,5541.0,1.0,40.2926,-79.4103,3.0,4.0,15.0,8.0,3.2165107877609778,40.31,-79.38,48.0,0.0
13.99,0.0,5411.0,1.0,40.2926,-79.4103,3.0,1.0,5.0,8.0,3.2165107877609778,40.31,-79.38,48.0,0.0
11.35,0.0,5912.0,1.0,40.2926,-79.4103,2.0,1.0,26.0,8.0,3.2165107877609778,40.31,-79.38,48.0,0.0
46.14,0.0,5499.0,1.0,40.212,-79.1978,1.0,3.0,31.0,9.0,18.91479033629569,40.31,-79.38,48.0,0.0
0.86,0.0,5499.0,1.0,40.2926,-79.4103,1.0,1.0,22.0,13.0,3.2165107877609778,40.31,-79.38,48.0,0.0
0.88,2.0,5499.0,0.0,39.3402,-84.3998,1.0,3.0,30.0,15.0,34.63694864219384,39.53,-84.08,29.0,0.0
32.25,2.0,7832.0,0.0,39.3402,-84.3998,1.0,1.0,7.0,13.0,34.63694864219384,39.53,-84.08,29.0,0.0
196.57,0.0,5300.0,1.0,39.5285,-84.0815,11.0,1.0,12.0,7.0,0.2106412447914759,39.53,-84.08,28.0,0.0
8.52,2.0,5411.0,0.0,39.5285,-84.0815,10.0,5.0,26.0,11.0,0.2106412447914759,39.53,-84.08,28.0,0.0
0.99,0.0,5499.0,1.0,39.3402,-84.3998,9.0,1.0,3.0,16.0,34.63694864219384,39.53,-84.08,28.0,0.0
7.97,2.0,5541.0,0.0,39.5285,-84.0815,7.0,0.0,22.0,10.0,0.2106412447914759,39.53,-84.08,28.0,0.0
5.96,2.0,5411.0,0.0,39.3402,-84.3998,5.0,2.0,15.0,11.0,34.63694864219384,39.53,-84.08,28.0,0.0
7.99,2.0,5814.0,0.0,39.5285,-84.0815,5.0,4.0,3.0,11.0,0.2106412447914759,39.53,-84.08,28.0,0.0
1.0,2.0,5499.0,0.0,39.3402,-84.3998,4.0,0.0,15.0,15.0,34.63694864219384,39.53,-84.08,28.0,0.0
2.91,0.0,5541.0,1.0,39.5285,-84.0815,3.0,2.0,27.0,16.0,0.2106412447914759,39.53,-84.08,28.0,0.0
7.7,2.0,5541.0,0.0,39.5285,-84.0815,3.0,0.0,18.0,11.0,0.2106412447914759,39.53,-84.08,28.0,0.0
0.89,2.0,5499.0,0.0,39.3402,-84.3998,3.0,3.0,7.0,15.0,34.63694864219384,39.53,-84.08,28.0,0.0
11.66,2.0,5411.0,0.0,39.3402,-84.3998,1.0,6.0,27.0,14.0,34.63694864219384,39.53,-84.08,28.0,0.0
23.24,2.0,5921.0,0.0,40.8103,-82.9698,1.0,2.0,23.0,16.0,170.7754535749765,39.53,-84.08,28.0,0.0
5.94,0.0,5411.0,1.0,39.5285,-84.0815,1.0,5.0,19.0,17.0,0.2106412447914759,39.53,-84.08,28.0,0.0
9.46,0.0,5411.0,1.0,39.5285,-84.0815,1.0,4.0,18.0,11.0,0.2106412447914759,39.53,-84.08,28.0,0.0
56.75,0.0,5812.0,1.0,33.3665,-111.9312,2.0,4.0,21.0,17.0,0.7313083882209931,33.36,-111.93,23.0,0.0
82.43,0.0,5812.0,1.0,33.3665,-111.9312,2.0,0.0,10.0,17.0,0.7313083882209931,33.36,-111.93,23.0,0.0
69.77,0.0,5300.0,1.0,33.3665,-111.9312,2.0,5.0,8.0,15.0,0.7313083882209931,33.36,-111.93,23.0,0.0
13.75,2.0,5541.0,1.0,39.4567,-77.9727,2.0,4.0,14.0,10.0,1.1504127760349585,39.46,-77.96,43.0,0.0
2.27,0.0,5814.0,1.0,39.4567,-77.9727,1.0,1.0,14.0,6.0,1.1504127760349585,39.46,-77.96,43.0,0.0
-62.0,0.0,5499.0,1.0,41.5702,-92.0052,11.0,1.0,5.0,14.0,1208.8194160157605,39.46,-77.96,42.0,0.0
13.58,0.0,5921.0,1.0,39.4567,-77.9727,10.0,3.0,24.0,10.0,1.1504127760349585,39.46,-77.96,42.0,0.0
49.36,0.0,7538.0,1.0,39.4567,-77.9727,10.0,4.0,11.0,13.0,1.1504127760349585,39.46,-77.96,42.0,0.0
18.0,0.0,5411.0,1.0,29.3579,-98.4356,9.0,2.0,25.0,14.0,2180.837607259767,39.46,-77.96,42.0,0.0
2.38,0.0,5812.0,1.0,41.9039,-91.2764,9.0,1.0,10.0,6.0,1153.9878510727426,39.46,-77.96,42.0,0.0
2.4,0.0,5411.0,1.0,39.4567,-77.9727,8.0,6.0,18.0,6.0,1.1504127760349585,39.46,-77.96,42.0,0.0
53.34,0.0,7538.0,1.0,39.4567,-77.9727,6.0,1.0,25.0,12.0,1.1504127760349585,39.46,-77.96,42.0,0.0
26.12,0.0,7538.0,1.0,39.4852,-77.8954,5.0,3.0,9.0,13.0,6.2127192243190965,39.46,-77.96,42.0,0.0
14.0,0.0,5921.0,1.0,39.4567,-77.9727,4.0,0.0,22.0,10.0,1.1504127760349585,39.46,-77.96,42.0,0.0
52.85,0.0,7538.0,1.0,39.4852,-77.8954,4.0,2.0,10.0,13.0,6.2127192243190965,39.46,-77.96,42.0,0.0
2.74,0.0,5411.0,1.0,39.4567,-77.9727,2.0,2.0,27.0,5.0,1.1504127760349585,39.46,-77.96,42.0,0.0
24.23,0.0,5411.0,1.0,39.4567,-77.9727,2.0,4.0,15.0,14.0,1.1504127760349585,39.46,-77.96,42.0,0.0
14.15,0.0,5311.0,1.0,39.4092,-77.9615,1.0,0.0,7.0,12.0,5.650171016124407,39.46,-77.96,42.0,0.0
3.33,0.0,5411.0,1.0,39.2309,-76.6969,2.0,3.0,27.0,9.0,3.059531998766589,39.21,-76.72,23.0,0.0
63.66,0.0,5541.0,1.0,39.2309,-76.6969,2.0,6.0,9.0,14.0,3.059531998766589,39.21,-76.72,23.0,0.0
7.94,0.0,5541.0,1.0,39.2309,-76.6969,1.0,3.0,2.0,13.0,3.059531998766589,39.21,-76.72,23.0,0.0
19.22,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,1.0,6.0,12.0,18.0,1482.7385872422226,40.36,-75.09,27.0,0.0
43.99,0.0,5813.0,1.0,40.3477,-75.0968,1.0,5.0,11.0,17.0,1.484122037956497,40.36,-75.09,27.0,0.0
38.4,2.0,5300.0,0.0,44.6723,-103.8396,11.0,5.0,30.0,12.0,1.595948245853205,44.66,-103.85,62.0,0.0
145.43,0.0,4814.0,1.0,46.0641,-97.1799,11.0,0.0,18.0,13.0,543.8153056575952,44.66,-103.85,62.0,0.0
67.46,0.0,5310.0,1.0,43.6573,-103.4258,7.0,0.0,22.0,8.0,116.51683656773965,44.66,-103.85,62.0,0.0
37.5,0.0,5651.0,1.0,44.6723,-103.8396,3.0,3.0,28.0,17.0,1.595948245853205,44.66,-103.85,62.0,0.0
20.21,0.0,5411.0,1.0,43.4223,-103.4766,2.0,2.0,13.0,20.0,140.8246401485963,44.66,-103.85,62.0,0.0
180.29,2.0,8099.0,0.0,44.6723,-103.8396,1.0,5.0,26.0,8.0,1.595948245853205,44.66,-103.85,62.0,0.0
16.14,0.0,5300.0,1.0,42.4244,-123.0854,2.0,0.0,10.0,7.0,26.43793233724334,42.33,-122.79,45.0,0.0
1.85,0.0,7538.0,1.0,42.3363,-122.8398,12.0,3.0,5.0,9.0,4.153063590665385,42.33,-122.79,44.0,0.0
88.93,2.0,5300.0,1.0,42.3363,-122.8398,11.0,5.0,30.0,11.0,4.153063590665385,42.33,-122.79,44.0,0.0
120.0,0.0,4829.0,1.0,42.4935,-122.8088,10.0,1.0,29.0,13.0,18.245767422285123,42.33,-122.79,44.0,0.0
80.0,0.0,5541.0,1.0,42.3363,-122.8398,9.0,4.0,27.0,6.0,4.153063590665385,42.33,-122.79,44.0,0.0
88.53,0.0,3387.0,1.0,34.4761,-83.7853,6.0,2.0,26.0,20.0,3476.5397048277964,42.33,-122.79,44.0,0.0
23.59,0.0,5812.0,1.0,42.3363,-122.8398,5.0,5.0,25.0,20.0,4.153063590665385,42.33,-122.79,44.0,0.0
11.96,0.0,5921.0,1.0,42.3363,-122.8398,5.0,3.0,23.0,11.0,4.153063590665385,42.33,-122.79,44.0,0.0
3.18,0.0,5912.0,1.0,42.3363,-122.8398,2.0,0.0,11.0,19.0,4.153063590665385,42.33,-122.79,44.0,0.0
49.52,2.0,5499.0,0.0,40.1568,-75.7866,2.0,1.0,18.0,16.0,12.138483100352833,40.26,-75.74,46.0,0.0
10.19,2.0,5812.0,0.0,40.4473,-75.8185,2.0,2.0,5.0,11.0,21.863291943147058,40.26,-75.74,46.0,0.0
2.76,0.0,5814.0,1.0,40.2709,-75.7397,12.0,4.0,13.0,9.0,1.2122919631839084,40.26,-75.74,45.0,0.0
13.39,0.0,5310.0,1.0,40.2709,-75.7397,12.0,2.0,4.0,21.0,1.2122919631839084,40.26,-75.74,45.0,0.0
113.61,0.0,5912.0,1.0,40.2709,-75.7397,11.0,3.0,14.0,7.0,1.2122919631839084,40.26,-75.74,45.0,0.0
9.4,0.0,5300.0,1.0,40.4152,-75.9944,8.0,0.0,26.0,21.0,27.61798410443497,40.26,-75.74,45.0,0.0
191.34,0.0,3405.0,1.0,40.7734,-87.7309,8.0,6.0,11.0,21.0,1014.4317712154904,40.26,-75.74,45.0,0.0
-144.0,0.0,3405.0,1.0,40.7734,-87.7309,8.0,6.0,11.0,21.0,1014.4317712154904,40.26,-75.74,45.0,0.0
1.59,0.0,5942.0,1.0,38.9067,-77.0312,7.0,5.0,20.0,9.0,186.7789755421116,40.26,-75.74,45.0,0.0
-61.0,0.0,5541.0,1.0,40.2709,-75.7397,7.0,2.0,17.0,16.0,1.2122919631839084,40.26,-75.74,45.0,0.0
3.05,0.0,5942.0,1.0,38.9067,-77.0312,3.0,5.0,30.0,9.0,186.7789755421116,40.26,-75.74,45.0,0.0
6.31,0.0,5300.0,1.0,31.2559,-89.7998,12.0,2.0,18.0,9.0,222.24828251135185,33.17,-90.48,45.0,0.0
143.25,2.0,8011.0,0.0,33.1842,-90.4924,11.0,4.0,8.0,20.0,1.9557513511761264,33.17,-90.48,45.0,0.0
60.0,0.0,5541.0,1.0,32.3778,-90.4474,10.0,5.0,26.0,12.0,88.14133283002646,33.17,-90.48,45.0,0.0
9.29,0.0,5813.0,1.0,33.1842,-90.4924,7.0,2.0,10.0,20.0,1.9557513511761264,33.17,-90.48,45.0,0.0
6.65,0.0,5411.0,1.0,40.0118,-75.1456,2.0,3.0,13.0,11.0,1584.6722894810086,26.37,-80.1,38.0,0.0
11.93,0.0,7230.0,1.0,26.3481,-80.1104,11.0,2.0,13.0,11.0,2.646458547800232,26.37,-80.1,37.0,0.0
-95.0,0.0,5541.0,1.0,26.3481,-80.1104,10.0,3.0,17.0,6.0,2.646458547800232,26.37,-80.1,37.0,0.0
52.0,0.0,5499.0,1.0,26.403,-80.1813,7.0,3.0,11.0,6.0,8.8908609737736,26.37,-80.1,37.0,0.0
22.72,0.0,5411.0,1.0,40.0118,-75.1456,4.0,2.0,17.0,11.0,1584.6722894810086,26.37,-80.1,37.0,0.0
80.0,2.0,4829.0,1.0,27.9378,-82.2859,3.0,0.0,11.0,10.0,277.77419574217834,26.37,-80.1,37.0,0.0
69.05,2.0,7538.0,0.0,41.28,-72.8106,2.0,3.0,6.0,9.0,26.13585482774744,41.44,-73.04,33.0,0.0
60.48,2.0,5300.0,1.0,41.4369,-73.0597,1.0,6.0,19.0,16.0,1.6779637877069815,41.44,-73.04,33.0,0.0
28.69,0.0,5411.0,1.0,41.4369,-73.0597,1.0,2.0,15.0,15.0,1.6779637877069815,41.44,-73.04,33.0,0.0
21.32,0.0,5411.0,1.0,41.4369,-73.0597,1.0,5.0,4.0,15.0,1.6779637877069815,41.44,-73.04,33.0,0.0
138.84,0.0,5311.0,1.0,41.3229,-73.08,12.0,1.0,31.0,8.0,13.441801563587015,41.44,-73.04,32.0,0.0
15.88,0.0,5541.0,1.0,41.4369,-73.0597,12.0,6.0,22.0,13.0,1.6779637877069815,41.44,-73.04,32.0,0.0
60.74,0.0,7538.0,1.0,41.28,-72.8106,12.0,1.0,10.0,9.0,26.13585482774744,41.44,-73.04,32.0,0.0
16.03,0.0,5912.0,1.0,41.4369,-73.0597,11.0,5.0,16.0,7.0,1.6779637877069815,41.44,-73.04,32.0,0.0
32.71,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,11.0,0.0,4.0,13.0,1670.6870714199536,41.44,-73.04,32.0,0.0
106.13,0.0,5300.0,1.0,41.3822,-72.8585,10.0,6.0,13.0,8.0,16.444072001467305,41.44,-73.04,32.0,0.0
17.74,0.0,5912.0,1.0,41.4369,-73.0597,10.0,4.0,11.0,16.0,1.6779637877069815,41.44,-73.04,32.0,0.0
27.03,0.0,5300.0,1.0,41.3822,-72.8585,9.0,0.0,30.0,16.0,16.444072001467305,41.44,-73.04,32.0,0.0
76.6,0.0,5912.0,1.0,41.4369,-73.0597,8.0,6.0,11.0,8.0,1.6779637877069815,41.44,-73.04,32.0,0.0
20.02,0.0,5310.0,1.0,41.4049,-72.4643,7.0,0.0,29.0,16.0,48.160027367794136,41.44,-73.04,32.0,0.0
106.69,1.0,5311.0,1.0,37.42488662030914,-91.83121755030102,7.0,6.0,7.0,8.0,1670.6870714199536,41.44,-73.04,32.0,0.0
88.71,0.0,7538.0,1.0,41.28,-72.8106,5.0,5.0,25.0,9.0,26.13585482774744,41.44,-73.04,32.0,0.0
85.29,0.0,5311.0,1.0,41.3229,-73.08,4.0,6.0,28.0,8.0,13.441801563587015,41.44,-73.04,32.0,0.0
106.91,0.0,5541.0,1.0,41.4369,-73.0597,4.0,3.0,25.0,8.0,1.6779637877069815,41.44,-73.04,32.0,0.0
46.66,0.0,5814.0,1.0,41.28,-72.8106,4.0,1.0,2.0,20.0,26.13585482774744,41.44,-73.04,32.0,0.0
3.34,0.0,5411.0,1.0,41.4369,-73.0597,4.0,1.0,2.0,12.0,1.6779637877069815,41.44,-73.04,32.0,0.0
15.91,0.0,5812.0,1.0,41.5055,-72.9081,3.0,3.0,21.0,13.0,13.183695257087336,41.44,-73.04,32.0,0.0
130.49,0.0,5411.0,1.0,41.4369,-73.0597,3.0,4.0,1.0,8.0,1.6779637877069815,41.44,-73.04,32.0,0.0
-100.0,0.0,5541.0,1.0,41.4369,-73.0597,2.0,0.0,11.0,8.0,1.6779637877069815,41.44,-73.04,32.0,0.0
30.36,0.0,5499.0,1.0,37.1364,-113.505,12.0,0.0,23.0,12.0,9.71496258157968,37.18,-113.6,46.0,0.0
9.71,0.0,4214.0,1.0,33.5123,-112.1417,4.0,5.0,20.0,14.0,428.72359872962994,37.18,-113.6,46.0,0.0
31.85,0.0,5411.0,1.0,37.1041,-113.5841,3.0,3.0,21.0,10.0,8.556559031793181,37.18,-113.6,46.0,0.0
55.0,0.0,5499.0,1.0,37.1364,-113.505,3.0,5.0,9.0,11.0,9.71496258157968,37.18,-113.6,46.0,0.0
8.7,0.0,5812.0,1.0,36.0854,-115.2566,2.0,3.0,28.0,14.0,191.47569182989344,37.18,-113.6,46.0,0.0
26.51,0.0,5812.0,1.0,37.1041,-113.5841,1.0,3.0,31.0,21.0,8.556559031793181,37.18,-113.6,46.0,0.0
60.0,0.0,4829.0,1.0,40.0634,-74.999,1.0,3.0,23.0,8.0,3873.501691132556,36.81,-119.75,54.0,0.0
29.89,0.0,7832.0,1.0,36.7528,-119.7061,1.0,3.0,9.0,21.0,7.465901352338211,36.81,-119.75,54.0,0.0
20.06,0.0,7832.0,1.0,36.7528,-119.7061,2.0,2.0,20.0,21.0,7.465901352338211,36.81,-119.75,53.0,0.0
101.05,0.0,4814.0,1.0,36.8303,-119.8319,2.0,3.0,7.0,7.0,7.631690734840055,36.81,-119.75,53.0,0.0
2.71,0.0,5411.0,1.0,42.1645,-71.1355,2.0,1.0,18.0,7.0,1.674853265827108,42.15,-71.13,41.0,0.0
9.47,0.0,5411.0,1.0,39.015,-84.7736,1.0,4.0,24.0,7.0,1202.2238635036251,42.15,-71.13,41.0,0.0
5.28,0.0,5411.0,1.0,42.1645,-71.1355,12.0,4.0,13.0,7.0,1.674853265827108,42.15,-71.13,40.0,0.0
22.46,1.0,7349.0,1.0,37.42488662030914,-91.83121755030102,11.0,6.0,3.0,21.0,1839.9082737796216,42.15,-71.13,40.0,0.0
74.66,0.0,5499.0,1.0,42.1645,-71.1355,10.0,5.0,19.0,22.0,1.674853265827108,42.15,-71.13,40.0,0.0
11.19,0.0,5541.0,1.0,42.2437,-71.1637,9.0,5.0,7.0,7.0,10.78247325522656,42.15,-71.13,40.0,0.0
9.24,0.0,5411.0,1.0,42.1645,-71.1355,9.0,0.0,2.0,7.0,1.674853265827108,42.15,-71.13,40.0,0.0
8.77,0.0,5814.0,1.0,33.9653,-118.1515,8.0,4.0,23.0,8.0,4161.895158752778,42.15,-71.13,40.0,0.0
8.88,0.0,5411.0,1.0,33.6731,-111.9461,6.0,2.0,26.0,7.0,3665.2375755184335,42.15,-71.13,40.0,0.0
10.22,0.0,5411.0,1.0,42.1645,-71.1355,6.0,5.0,15.0,1.0,1.674853265827108,42.15,-71.13,40.0,0.0
95.0,0.0,5541.0,1.0,42.2437,-71.1637,6.0,3.0,13.0,22.0,10.78247325522656,42.15,-71.13,40.0,0.0
9.78,0.0,5812.0,1.0,42.2395,-70.8128,5.0,2.0,15.0,2.0,27.96202782190632,42.15,-71.13,40.0,0.0
36.81,0.0,5411.0,1.0,42.1645,-71.1355,5.0,1.0,14.0,14.0,1.674853265827108,42.15,-71.13,40.0,0.0
12.86,2.0,5921.0,1.0,29.7853,-95.1852,4.0,5.0,13.0,8.0,2550.65647072503,42.15,-71.13,40.0,0.0
3.63,0.0,5814.0,1.0,42.1645,-71.1355,3.0,5.0,23.0,7.0,1.674853265827108,42.15,-71.13,40.0,0.0
8.65,0.0,5812.0,1.0,42.2395,-70.8128,2.0,3.0,21.0,8.0,27.96202782190632,42.15,-71.13,40.0,0.0
179.06,0.0,5300.0,1.0,42.1645,-71.1355,2.0,5.0,16.0,18.0,1.674853265827108,42.15,-71.13,40.0,0.0
9.0,0.0,5411.0,1.0,42.1645,-71.1355,2.0,1.0,5.0,7.0,1.674853265827108,42.15,-71.13,40.0,0.0
24.13,0.0,5812.0,1.0,42.1645,-71.1355,1.0,5.0,19.0,11.0,1.674853265827108,42.15,-71.13,40.0,0.0
-74.0,0.0,5499.0,1.0,29.7728,-82.3782,2.0,5.0,22.0,16.0,21.10069064663809,29.82,-82.59,35.0,0.0
90.0,0.0,5499.0,1.0,29.7728,-82.3782,2.0,5.0,8.0,16.0,21.10069064663809,29.82,-82.59,35.0,0.0
30.03,0.0,5912.0,1.0,29.5122,-82.3053,1.0,4.0,10.0,15.0,43.90985752360229,29.82,-82.59,35.0,0.0
6.44,0.0,5812.0,1.0,29.7728,-82.3782,12.0,3.0,12.0,13.0,21.10069064663809,29.82,-82.59,34.0,0.0
84.0,0.0,5499.0,1.0,29.7728,-82.3782,12.0,2.0,4.0,17.0,21.10069064663809,29.82,-82.59,34.0,0.0
-83.0,0.0,5499.0,1.0,29.7728,-82.3782,11.0,5.0,30.0,16.0,21.10069064663809,29.82,-82.59,34.0,0.0
35.45,0.0,5912.0,1.0,29.841,-82.6156,10.0,3.0,24.0,17.0,3.398630934423089,29.82,-82.59,34.0,0.0
-87.0,0.0,5541.0,1.0,29.4602,-82.8553,10.0,3.0,10.0,16.0,47.51878764944054,29.82,-82.59,34.0,0.0
49.88,1.0,4900.0,1.0,37.42488662030914,-91.83121755030102,9.0,0.0,30.0,11.0,1201.7723431253562,29.82,-82.59,34.0,0.0
80.0,0.0,4829.0,1.0,28.6974,-80.8663,9.0,3.0,19.0,11.0,208.66297064957712,29.82,-82.59,34.0,0.0
79.0,0.0,5541.0,1.0,37.42488662030914,-91.83121755030102,9.0,6.0,8.0,16.0,1201.7723431253562,29.82,-82.59,34.0,0.0
51.8,0.0,5541.0,1.0,29.4602,-82.8553,8.0,0.0,26.0,16.0,47.51878764944054,29.82,-82.59,34.0,0.0
-391.0,2.0,3775.0,1.0,36.0588,-115.3104,7.0,0.0,8.0,11.0,3115.6961021121424,29.82,-82.59,34.0,0.0
34.48,0.0,5300.0,1.0,29.7976,-81.9899,6.0,2.0,26.0,17.0,57.95270894990284,29.82,-82.59,34.0,0.0
54.49,0.0,5541.0,1.0,29.4602,-82.8553,6.0,5.0,8.0,16.0,47.51878764944054,29.82,-82.59,34.0,0.0
83.05,0.0,5541.0,1.0,29.4602,-82.8553,5.0,2.0,22.0,16.0,47.51878764944054,29.82,-82.59,34.0,0.0
34.39,0.0,5300.0,1.0,29.7976,-81.9899,4.0,6.0,28.0,17.0,57.95270894990284,29.82,-82.59,34.0,0.0
42.48,0.0,5310.0,1.0,29.841,-82.6156,4.0,1.0,23.0,15.0,3.398630934423089,29.82,-82.59,34.0,0.0
-96.0,0.0,5541.0,1.0,29.4602,-82.8553,4.0,2.0,17.0,17.0,47.51878764944054,29.82,-82.59,34.0,0.0
72.0,0.0,5499.0,1.0,29.7728,-82.3782,4.0,6.0,7.0,16.0,21.10069064663809,29.82,-82.59,34.0,0.0
-65.0,0.0,5541.0,1.0,29.4602,-82.8553,2.0,3.0,21.0,16.0,47.51878764944054,29.82,-82.59,34.0,0.0
12.37,0.0,5812.0,1.0,40.1696,-85.0044,1.0,5.0,26.0,13.0,1171.509865923908,29.82,-82.59,34.0,0.0
14.04,0.0,5814.0,1.0,38.4566,-90.3282,2.0,5.0,22.0,13.0,20.75101533111622,38.63,-90.24,31.0,0.0
3.26,0.0,5300.0,1.0,38.4566,-90.3282,2.0,1.0,18.0,5.0,20.75101533111622,38.63,-90.24,31.0,0.0
14.37,0.0,9402.0,1.0,38.4566,-90.3282,1.0,0.0,6.0,8.0,20.75101533111622,38.63,-90.24,31.0,0.0
21.84,0.0,5912.0,1.0,38.4566,-90.3282,12.0,6.0,22.0,16.0,20.75101533111622,38.63,-90.24,30.0,0.0
66.18,0.0,5211.0,1.0,38.4566,-90.3282,12.0,4.0,6.0,14.0,20.75101533111622,38.63,-90.24,30.0,0.0
41.48,0.0,5812.0,1.0,38.4566,-90.3282,11.0,6.0,24.0,19.0,20.75101533111622,38.63,-90.24,30.0,0.0
37.81,0.0,5411.0,1.0,38.4566,-90.3282,11.0,5.0,23.0,16.0,20.75101533111622,38.63,-90.24,30.0,0.0
14.12,0.0,5411.0,1.0,39.8359,-91.7538,11.0,1.0,5.0,13.0,187.0227526405073,38.63,-90.24,30.0,0.0
9.12,0.0,5499.0,1.0,38.4566,-90.3282,10.0,3.0,10.0,14.0,20.75101533111622,38.63,-90.24,30.0,0.0
68.74,0.0,5300.0,1.0,38.7378,-90.6234,9.0,1.0,3.0,18.0,35.37183224781345,38.63,-90.24,30.0,0.0
6.7,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,7.0,6.0,28.0,14.0,193.33774336022728,38.63,-90.24,30.0,0.0
14.05,0.0,5541.0,1.0,38.4566,-90.3282,7.0,2.0,3.0,15.0,20.75101533111622,38.63,-90.24,30.0,0.0
12.72,0.0,5411.0,1.0,38.4566,-90.3282,5.0,6.0,5.0,16.0,20.75101533111622,38.63,-90.24,30.0,0.0
10.71,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,4.0,6.0,21.0,14.0,193.33774336022728,38.63,-90.24,30.0,0.0
7.17,0.0,5411.0,1.0,38.7468,-90.2131,3.0,4.0,22.0,15.0,13.19575677717664,38.63,-90.24,30.0,0.0
12.1,0.0,5541.0,1.0,42.0935,-89.8247,3.0,1.0,12.0,15.0,386.7262011172626,38.63,-90.24,30.0,0.0
344.0,0.0,3390.0,1.0,34.0665,-118.3022,2.0,0.0,18.0,20.0,2553.4616382746945,38.63,-90.24,30.0,0.0
19.24,0.0,5541.0,1.0,37.42488662030914,-91.83121755030102,12.0,2.0,25.0,11.0,1284.8506655503347,39.17,-77.26,73.0,0.0
28.78,2.0,5261.0,0.0,39.1355,-77.2822,12.0,4.0,6.0,20.0,4.287307321175634,39.17,-77.26,73.0,0.0
21.16,2.0,5812.0,0.0,39.1355,-77.2822,12.0,6.0,1.0,11.0,4.287307321175634,39.17,-77.26,73.0,0.0
-60.0,2.0,5499.0,0.0,39.1355,-77.2822,11.0,3.0,14.0,9.0,4.287307321175634,39.17,-77.26,73.0,0.0
100.0,2.0,4829.0,0.0,32.8248,-96.7498,10.0,0.0,21.0,13.0,1885.085511095844,39.17,-77.26,73.0,0.0
21.35,2.0,5310.0,0.0,37.42488662030914,-91.83121755030102,10.0,1.0,8.0,18.0,1284.8506655503347,39.17,-77.26,73.0,1.0
146.58,2.0,5812.0,0.0,37.42488662030914,-91.83121755030102,10.0,1.0,8.0,15.0,1284.8506655503347,39.17,-77.26,73.0,1.0
57.0,2.0,5499.0,0.0,39.1355,-77.2822,8.0,5.0,24.0,9.0,4.287307321175634,39.17,-77.26,73.0,0.0
120.0,2.0,4829.0,0.0,39.1757,-77.1873,8.0,3.0,8.0,13.0,6.298940328945039,39.17,-77.26,73.0,0.0
86.51,2.0,4900.0,0.0,39.1355,-77.2822,7.0,4.0,5.0,19.0,4.287307321175634,39.17,-77.26,73.0,0.0
40.86,2.0,5812.0,0.0,39.1355,-77.2822,6.0,3.0,6.0,21.0,4.287307321175634,39.17,-77.26,73.0,0.0
100.0,2.0,4829.0,0.0,39.1757,-77.1873,6.0,1.0,4.0,13.0,6.298940328945039,39.17,-77.26,73.0,0.0
4.26,2.0,5812.0,0.0,39.1355,-77.2822,3.0,6.0,31.0,12.0,4.287307321175634,39.17,-77.26,73.0,0.0
11.41,2.0,7832.0,0.0,39.1125,-77.2515,3.0,4.0,22.0,13.0,6.435594528493171,39.17,-77.26,73.0,0.0
12.19,0.0,5541.0,1.0,39.1355,-77.2822,3.0,0.0,18.0,11.0,4.287307321175634,39.17,-77.26,73.0,0.0
15.16,0.0,5411.0,1.0,39.144,-77.2076,3.0,6.0,3.0,11.0,5.363877751646267,39.17,-77.26,73.0,0.0
170.53,0.0,8021.0,1.0,39.1355,-77.2822,2.0,0.0,25.0,14.0,4.287307321175634,39.17,-77.26,73.0,0.0
160.0,0.0,4829.0,1.0,39.1757,-77.1873,2.0,6.0,3.0,13.0,6.298940328945039,39.17,-77.26,73.0,0.0
218.67,2.0,3509.0,0.0,37.42488662030914,-91.83121755030102,1.0,2.0,9.0,12.0,1284.8506655503347,39.17,-77.26,73.0,1.0
-183.0,2.0,3509.0,0.0,37.42488662030914,-91.83121755030102,1.0,2.0,9.0,12.0,1284.8506655503347,39.17,-77.26,73.0,1.0
60.38,2.0,5411.0,0.0,37.42488662030914,-91.83121755030102,1.0,4.0,4.0,19.0,1284.8506655503347,39.17,-77.26,73.0,1.0
